no,token,pos,actual_label,predicted_label,sent_no,token_no,sent
431,Ἑλλησπόντιον,n-s---ma-,ethnic,0,3603,12,ἐπεὶ δὲ ἐν Ἀθήνῃσι ἐγένετο ὁ Μαρδόνιος πέμπει ἐς Σαλαμῖνα Μουρυχίδην ἄνδρα Ἑλλησπόντιον φέροντα τοὺς αὐτοὺς λόγους τοὺς καὶ Ἀλέξανδρος ὁ Μακεδὼν τοῖσι Ἀθηναίοισι διεπόρθμευσε
432,Ἑλλησπόντιον,n-s---ma-,ethnic,0,3605,21,Ἀθηναῖοι δὲ αὐτίκα δεινὸν ποιησάμενοι οἵ τε ἐκ τῆς βουλῆς καὶ οἱ ἔξωθεν ὡς ἐπύθοντο περιστάντες Λυκίδην κατέλευσαν βάλλοντες τὸν δὲ Ἑλλησπόντιον Μουρυχίδην ἀπέπεμψαν ἀσινέα
433,Πέρσης,n-s---mn-,ethnic,0,3608,61,ἐπεὶ δὲ οἳ μὲν μακρότερα καὶ σχολαίτερα ἐποίεον ὁ δὲ ἐπιὼν καὶ δὴ ἐν τῇ Βοιωτίῃ ἐλέγετο εἶναι οὕτω δὴ ὑπεξεκομίσαντό τε πάντα καὶ αὐτοὶ διέβησαν ἐς Σαλαμῖνα ἐς Λακεδαίμονά τε ἔπεμπον ἀγγέλους ἅμα μὲν μεμψομένους τοῖσι Λακεδαιμονίοισι ὅτι περιεῖδον ἐμβαλόντα τὸν βάρβαρον ἐς τὴν Ἀττικὴν ἀλλʼ οὐ μετὰ σφέων ἠντίασαν ἐς τὴν Βοιωτίην ἅμα δὲ ὑπομνήσοντας ὅσα σφι ὑπέσχετο ὁ Πέρσης μεταβαλοῦσι δώσειν προεῖπαί τε ὅτι εἰ μὴ ἀμυνεῦσι Ἀθηναίοισι ὡς καὶ αὐτοί τινα ἀλεωρὴν εὑρήσονται
434,Ἀθηνέων,n-p---mg-,place,ethnic,3610,10,ὡς δὲ ἀπίκοντο ἐς τὴν Λακεδαίμονα οἱ ἄγγελοι οἱ ἀπʼ Ἀθηνέων ἅμα ἀγόμενοι ἔκ τε Μεγάρων ἀγγέλους καὶ ἐκ Πλαταιέων ἔλεγον τάδε ἐπελθόντες ἐπὶ τοὺς ἐφόρους
435,Θριάσιον,a-s---na-,place,0,3616,12,ἐπειδὴ γὰρ ἡμάρτομεν τῆς Βοιωτίης τῆς γε ἡμετέρης ἐπιτηδεότατον ἐστὶ μαχέσασθαι τὸ Θριάσιον πεδίον
436,Σπαρτιήτην,n-s---ma-,ethnic,0,3630,27,Ἀργεῖοι δὲ ἐπείτε τάχιστα ἐπύθοντο τοὺς μετὰ Παυσανίεω ἐξεληλυθότας ἐκ Σπάρτης πέμπουσι κήρυκα τῶν ἡμεροδρόμων ἀνευρόντες τὸν ἄριστον ἐς τὴν Ἀττικήν πρότερον αὐτοὶ Μαρδονίῳ ὑποδεξάμενοι σχήσειν τὸν Σπαρτιήτην μὴ ἐξιέναι
437,Ἀθήνας,n-p---ma-,place,ethnic,3647,15,Μαρδονίου δὲ ἐν τῇ Βοιωτίῃ στρατοπεδευομένου οἱ μὲν ἄλλοι παρείχοντο ἅπαντες στρατιὴν καὶ συνεσέβαλον ἐς Ἀθήνας ὅσοι περ ἐμήδιζον Ἑλλήνων τῶν ταύτῃ οἰκημένων μοῦνοι δὲ Φωκέες οὐ συνεσέβαλον ʽἐμήδιζον γὰρ δὴ σφόδρα καὶ οὗτοἰ οὐκ ἑκόντες ἀλλʼ ὑπʼ ἀναγκαίης
438,Σπαρτιήτας,n-p---ma-,ethnic,0,3650,15,πυνθανόμενοι δὲ ταῦτα οἱ λοιποὶ Πελοποννήσιοι τοῖσι τὰ ἀμείνω ἑάνδανε οἳ δὲ καὶ ὁρῶντες ἐξιόντας Σπαρτιήτας οὐκ ἐδικαίευν λείπεσθαι τῆς ἐξόδου Λακεδαιμονίων
439,Σπαρτιήτας,n-p---ma-,ethnic,0,3684,5,τούτων δὲ τοὺς πεντακισχιλίους ἐόντας Σπαρτιήτας ἐφύλασσον ψιλοὶ τῶν εἱλώτων πεντακισχίλιοι καὶ τρισμύριοι περὶ ἄνδρα ἕκαστον ἑπτὰ τεταγμένοι
440,Θεσσαλίην,n-s---fa-,place,0,3707,8,ἔταξε δὲ καὶ Μακεδόνας τε καὶ τοὺς περὶ Θεσσαλίην οἰκημένους κατὰ τοὺς Ἀθηναίους
441,Σπαρτιήτην,n-s---fa-,ethnic,place,3718,20,ὁ δὲ γνοὺς τετραμμένους σφέας οὐδʼ οὕτω ἔτι ἔφη ἀρκέεσθαι τούτοισι μούνοισι ἀλλὰ δεῖν ἔτι τὸν ἀδελφεὸν ἑωυτοῦ Ἡγίην γίνεσθαι Σπαρτιήτην ἐπὶ τοῖσι αὐτοῖσι λόγοισι τοῖσι καὶ αὐτὸς γίνεται
442,Σπαρτιήτης,n-s---mn-,ethnic,place,3723,18,συγχωρησάντων δὲ καὶ ταῦτα τῶν Σπαρτιητέων οὕτω δὴ πέντε σφι μαντευόμενος ἀγῶνας τοὺς μεγίστους Τισαμενὸς ὁ Ἠλεῖος γενόμενος Σπαρτιήτης συγκαταιρέει
443,Περσέων,n-p---mg-,ethnic,0,3740,35,ὡς δὲ ἑνδεκάτη ἐγεγόνεε ἡμέρη ἀντικατημένοισι ἐν Πλαταιῇσι οἵ τε δὴ Ἕλληνες πολλῷ πλεῦνες ἐγεγόνεσαν καὶ Μαρδόνιος περιημέκτεε τῇ ἕδρῃ ἐνθαῦτα ἐς λόγους ἦλθον Μαρδόνιός τε ὁ Γοβρύεω καὶ Ἀρτάβαζος ὁ Φαρνάκεος ὃς ἐν ὀλίγοισι Περσέων ἦν ἀνὴρ δόκιμος παρὰ Ξέρξῃ
444,Περσέων,n-p---mg-,ethnic,0,3744,33,δοκέειν τε γὰρ πολλῷ κρέσσονα εἶναι τὴν σφετέρην στρατιὴν τῆς Ἑλληνικῆς συμβάλλειν τε τὴν ταχίστην μηδὲ περιορᾶν συλλεγομένους ἔτι πλεῦνας τῶν συλλελεγμένων τά τε σφάγια τὰ Ἡγησιστράτου ἐᾶν μηδὲ βιάζεσθαι ἀλλὰ νόμῳ τῷ Περσέων χρεωμένους συμβάλλειν
445,Ἰλλυριούς,n-p---ma-,ethnic,place,3748,12,τοῦτον δʼ ἔγωγε τὸν χρησμόν τὸν Μαρδόνιος εἶπε ἐς Πέρσας ἔχειν ἐς Ἰλλυριούς τε καὶ τὸν Ἐγχελέων στρατὸν οἶδα πεποιημένον ἀλλʼ οὐκ ἐς Πέρσας
446,Σπαρτιήτας,n-p---ma-,ethnic,0,3763,15,ὡς δὲ ἔμαθε τοῦτο τοιοῦτο γινόμενον ὁ Παυσανίης γνοὺς ὅτι οὐ λανθάνει ὀπίσω ἦγε τοὺς Σπαρτιήτας ἐπὶ τὸ δεξιὸν κέρας
447,Σπαρτιήτας,n-p---ma-,ethnic,0,3764,13,ἐπεὶ δὲ κατέστησαν ἐς τὰς ἀρχαίας τάξις πέμψας ὁ Μαρδόνιος κήρυκα ἐς τοὺς Σπαρτιήτας ἔλεγε τάδε
448,Ἀθηναῖον,a-s---ma-,ethnic,0,3785,11,ὁ δὲ μαινόμενον καὶ οὐ φρενήρεα καλέων ἐκεῖνον πρὸς τε τὸν Ἀθηναῖον κήρυκα ἐπειρωτῶντα τὰ ἐντεταλμένα λέγειν ὁ Παυσανίης ἐκέλευε τὰ παρεόντα σφι πρήγματα ἐχρήιζέ τε τῶν Ἀθηναίων προσχωρῆσαί τε πρὸς ἑωυτοὺς καὶ ποιέειν περὶ τῆς ἀπόδου τά περ ἂν καὶ σφεῖς
449,Ἐλευσινίης,a-s---fg-,ethnic,0,3790,22,τὸ δὲ ἀπελθὸν ὅσον τε δέκα στάδια ἀνέμενε τὸν Ἀμομφαρέτου λόχον περὶ ποταμὸν Μολόεντα ἱδρυμένον Ἀργιόπιόν τε χῶρον καλεόμενον τῇ καὶ Δήμητρος Ἐλευσινίης ἱρὸν ἧσται
450,Σπαρτιήτας,n-p---ma-,ethnic,0,3811,38,λήματι μέν νυν καὶ ῥώμῃ οὐκ ἥσσονες ἦσαν οἱ Πέρσαι ἄνοπλοι δὲ ἐόντες καὶ πρὸς ἀνεπιστήμονες ἦσαν καὶ οὐκ ὅμοιοι τοῖσι ἐναντίοισι σοφίην προεξαΐσσοντες δὲ κατʼ ἕνα καὶ δέκα καὶ πλεῦνές τε καὶ ἐλάσσονες συστρεφόμενοι ἐσέπιπτον ἐς τοὺς Σπαρτιήτας καὶ διεφθείροντο
451,Φλειασίους,n-p---ma-,ethnic,0,3828,32,οἳ δὲ ἀκούσαντες ταῦτα οὐδένα κόσμον ταχθέντες οἱ μὲν ἀμφὶ Κορινθίους ἐτράποντο διὰ τῆς ὑπωρέης καὶ τῶν κολωνῶν τὴν φέρουσαν ἄνω ἰθὺ τοῦ ἱροῦ τῆς Δήμητρος οἱ δὲ ἀμφὶ Μεγαρέας τε καὶ Φλειασίους διὰ τοῦ πεδίου τὴν λειοτάτην τῶν ὁδῶν
452,Ἀθηναίης,n-s---fg-,place,0,3836,13,τὴν μέν νυν φάτνην ταύτην τὴν Μαρδονίου ἀνέθεσαν ἐς τὸν νηὸν τῆς Ἀλέης Ἀθηναίης Τεγεῆται τὰ δὲ ἄλλα ἐς τὠυτό ὅσα περ ἔλαβον ἐσήνεικαν τοῖσι Ἕλλησι
453,Περσέων,n-s---mn-,ethnic,0,3839,7,ἠρίστευσε δὲ τῶν βαρβάρων πεζὸς μὲν ὁ Περσέων ἵππος δὲ ἡ Σακέων ἀνὴρ δὲ λέγεται Μαρδόνιος
454,Σπαρτιήτης,n-s---mn-,ethnic,0,3841,11,μετὰ δὲ τοῦτον ἠρίστευσαν Ποσειδώνιός τε καὶ Φιλοκύων καὶ Ἀμομφάρετος ὁ Σπαρτιήτης
455,Τεάσπιος,a-s---mg-,ethnic,0,3852,14,ἣ ἐπειδὴ ἔμαθε ἀπολωλότας τοὺς Πέρσας καὶ νικῶντας τοὺς Ἕλληνας ἐοῦσα παλλακὴ Φαρανδάτεος τοῦ Τεάσπιος ἀνδρὸς Πέρσεω κοσμησαμένη χρυσῷ πολλῷ καὶ αὐτὴ καὶ ἀμφίπολοι καὶ ἐσθῆτι τῇ καλλίστῃ τῶν παρεουσέων καταβᾶσα ἐκ τῆς ἁρμαμάξης ἐχώρεε ἐς τοὺς Λακεδαιμονίους ἔτι ἐν τῇσι φονῇσι ἐόντας ὁρῶσα δὲ πάντα ἐκεῖνα διέποντα Παυσανίην πρότερόν τε τὸ οὔνομα ἐξεπισταμένη καὶ τὴν πάτρην ὥστε πολλάκις ἀκούσασα ἔγνω τε τὸν Παυσανίην καὶ λαβομένη τῶν γουνάτων ἔλεγε τάδε
456,Πέρσης,n-s---mn-,ethnic,0,3854,8,βίῃ δέ με λαβὼν ἐν Κῷ εἶχε ὁ Πέρσης
457,Αἰγινητέων,n-p---mg-,ethnic,0,3859,7,ἐν δὲ Πλαταιῇσι ἐν τῷ στρατοπέδῳ τῶν Αἰγινητέων ἦν Λάμπων Πυθέω Αἰγινητέων ἐὼν τὰ πρῶτα
458,Θηβαίους,n-p---ma-,ethnic,0,3879,14,ὡς δέ σφι ταῦτα ἔδοξε οὕτω δὴ ἑνδεκάτῃ ἡμέρῃ ἀπὸ τῆς συμβολῆς ἀπικόμενοι ἐπολιόρκεον Θηβαίους κελεύοντες ἐκδιδόναι τοὺς ἄνδρας
459,Σάμου,n-s---fg-,place,0,3889,47,ἐπεὶ γὰρ δὴ ἐν τῇ Δήλῳ κατέατο οἱ Ἕλληνες οἱ ἐν τῇσι νηυσὶ ἅμα Λευτυχίδῃ τῷ Λακεδαιμονίῳ ἀπικόμενοι ἦλθόν σφι ἄγγελοι ἀπὸ Σάμου Λάμπων τε Θρασυκλέος καὶ Ἀθηναγόρης Ἀρχεστρατίδεω καὶ Ἡγησίστρατος Ἀρισταγόρεω πεμφθέντες ὑπὸ Σαμίων λάθρῃ τῶν τε Περσέων καὶ τοῦ τυράννου Θεομήστορος τοῦ Ἀνδροδάμαντος τὸν κατέστησαν Σάμου τύραννον οἱ Πέρσαι
460,Ἀπολλωνίης,n-s---mn-,place,0,3896,17,οἱ δὲ Ἕλληνες ἐπισχόντες ταύτην τὴν ἡμέρην τῇ ὑστεραίῃ ἐκαλλιερέοντο μαντευομένου σφι Δηιφόνου τοῦ Εὐηνίου ἀνδρὸς Ἀπολλωνιήτεω Ἀπολλωνίης δὲ τῆς ἐν τῷ Ἰονίῳ κόλπῳ
461,Ἀπολλωνίης,a-s---fg-,place,0,3897,23,ἔστι ἐν τῇ Ἀπολλωνίῃ ταύτῃ ἱρὰ ἡλίου πρόβατα τὰ τὰς μὲν ἡμέρας βόσκεται παρὰ Χῶνα ποταμόν ὃς ἐκ Λάκμονος ὄρεος ῥέει διὰ τῆς Ἀπολλωνίης χώρης ἐς θάλασσαν παρʼ Ὤρικον λιμένα τὰς δὲ νύκτας ἀραιρημένοι ἄνδρες οἱ πλούτῳ τε καὶ γένεϊ δοκιμώτατοι τῶν ἀστῶν οὗτοι φυλάσσουσι ἐνιαυτὸν ἕκαστος
462,Σαμίης,n-s---fg-,ethnic,place,3906,4,ἐπεὶ δὲ ἐγένοντο τῆς Σαμίης πρὸς Καλαμίσοισι οἳ μὲν αὐτοῦ ὁρμισάμενοι κατὰ τὸ Ἥραιον τὸ ταύτῃ παρεσκευάζοντο ἐς ναυμαχίην οἳ δὲ Πέρσαι πυθόμενοι σφέας προσπλέειν ἀνῆγον καὶ αὐτοὶ πρὸς τὴν ἤπειρον τὰς νέας τὰς ἄλλας τὰς δὲ Φοινίκων ἀπῆκαν ἀποπλέειν
463,Ἐλευσινίης,a-s---fg-,ethnic,0,3909,16,ἀπικόμενοι δὲ παρὰ τὸ τῶν Ποτνιέων ἱρὸν τῆς Μυκάλης ἐς Γαίσωνά τε καὶ Σκολοπόεντα τῇ Δήμητρος Ἐλευσινίης ἱρόν τὸ Φίλιστος ὁ Πασικλέος ἱδρύσατο Νείλεῳ τῷ Κόδρου ἐπισπόμενος ἐπὶ Μιλήτου κτιστύν ἐνθαῦτα τὰς τε νέας ἀνείρυσαν καὶ περιεβάλοντο ἕρκος καὶ λίθων καὶ ξύλων δένδρεα ἐκκόψαντες ἥμερα καὶ σκόλοπας περὶ τὸ ἕρκος κατέπηξαν καὶ παρεσκευάδατο ὡς πολιορκησόμενοι καὶ ὡς νικήσοντες ἐπʼ ἀμφότερα ἐπιλεγόμενοι γὰρ παρεσκευάζοντο οἱ δὲ Ἕλληνες ὡς ἐπύθοντο οἰχωκότας τοὺς βαρβάρους ἐς τὴν ἤπειρον ἤχθοντο ὡς ἐκπεφευγότων ἀπορίῃ τε εἴχοντο ὅ τι ποιέωσι εἴτε ἀπαλλάσσωνται ὀπίσω εἴτε καταπλέωσι ἐπʼ Ἑλλησπόντου
464,Βοιωτοῖσι,n-p---md-,ethnic,place,3919,14,ἡ δὲ φήμη διῆλθέ σφι ὧδε ὡς οἱ Ἕλληνες τὴν Μαρδονίου στρατιὴν νικῷεν ἐν Βοιωτοῖσι μαχόμενοι
465,Ἐλευσινίης,n-s---fg-,ethnic,place,3921,7,καὶ τόδε ἕτερον συνέπεσε γενόμενον Δήμητρος τεμένεα Ἐλευσινίης παρὰ ἀμφοτέρας τὰς συμβολὰς εἶναι
466,Περσέων,n-p---mg-,ethnic,0,3937,6,Μιλησίοισι δὲ προσετέτακτο μὲν ἐκ τῶν Περσέων τὰς διόδους τηρέειν σωτηρίης εἵνεκά σφι ὡς ἢν ἄρα σφέας καταλαμβάνῃ οἷά περ κατέλαβε ἔχοντες ἡγεμόνας σώζωνται ἐς τὰς κορυφὰς τῆς Μυκάλης
467,Ἰωνίην,n-s---fa-,place,0,3944,24,ἀπικόμενοι δὲ ἐς Σάμον οἱ Ἕλληνες ἐβουλεύοντο περὶ ἀναστάσιος τῆς Ἰωνίης καὶ ὅκῃ χρεὸν εἴη τῆς Ἑλλάδος κατοικίσαι τῆς αὐτοὶ ἐγκρατέες ἦσαν τὴν δὲ Ἰωνίην ἀπεῖναι τοῖσι βαρβάροισι
468,Ἰωνίην,n-s---fa-,place,0,3946,27,πρὸς ταῦτα Πελοποννησίων μὲν τοῖσι ἐν τέλεϊ ἐοῦσι ἐδόκεε τῶν μηδισάντων ἐθνέων τῶν Ἑλληνικῶν τὰ ἐμπολαῖα ἐξαναστήσαντας δοῦναι τὴν χώρην Ἴωσι ἐνοικῆσαι Ἀθηναίοισι δὲ οὐκ ἐδόκεε ἀρχὴν Ἰωνίην γενέσθαι ἀνάστατον οὐδὲ Πελοποννησίοισι περὶ τῶν σφετερέων ἀποικιέων βουλεύειν
469,Ἀθηνέων,n-p---mg-,place,ethnic,3954,13,ἐν δὲ τῇσι Σάρδισι ἐτύγχανε ἐὼν βασιλεὺς ἐξ ἐκείνου τοῦ χρόνου ἐπείτε ἐξ Ἀθηνέων προσπταίσας τῇ ναυμαχίῃ φυγὼν ἀπίκετο
470,Σάρδισι,n-p---fd-,place,ethnic,3955,4,τότε δὴ ἐν τῇσι Σάρδισι ἐὼν ἄρα ἤρα τῆς Μασίστεω γυναικός ἐούσης καὶ ταύτης ἐνθαῦτα
471,Πέρσης,n-p---mn-,ethnic,0,3967,10,ἐτυράννευε δὲ τούτου τοῦ νομοῦ Ξέρξεω ὕπαρχος Ἀρταΰκτης ἀνὴρ μὲν Πέρσης δεινὸς δὲ καὶ ἀτάσθαλος ὃς καὶ βασιλέα ἐλαύνοντα ἐπʼ Ἀθήνας ἐξηπάτησε τὰ Πρωτεσίλεω τοῦ Ἰφίκλου χρήματα ἐξ Ἐλαιοῦντος ὑπελόμενος
